(-2.37712e-05,3.41836e-05)
(1.06704e-05,1.51019e-05)
(0.000333542,-0.000219754)
(-0.000190795,-0.000320053)
(1.4415e-05,-5.09811e-06)
(-2.36126e-06,-7.00829e-06)
(9.3295e-06,-1.34706e-05)
(-1.5485e-05,-1.37666e-05)
(0.00017899,0.000940212)
(0.00066494,0.000152357)
(-4.96025e-05,7.16199e-05)
(8.23297e-05,7.31933e-05)
(-2.38998e-05,3.45084e-05)
(1.07282e-05,1.52229e-05)
(0.00033641,-0.000222829)
(-0.000192308,-0.000321331)
(1.45928e-05,-5.21233e-06)
(-2.39893e-06,-7.05423e-06)
(9.38606e-06,-1.36074e-05)
(-1.55657e-05,-1.38247e-05)
(0.000181919,0.000944622)
(0.000667254,0.000153336)
(-4.99032e-05,7.23468e-05)
(8.2759e-05,7.35021e-05)
(-2.40274e-05,3.48335e-05)
(1.07859e-05,1.53442e-05)
(0.000339275,-0.000225918)
(-0.000193822,-0.000322612)
(1.47713e-05,-5.32778e-06)
(-2.43678e-06,-7.10034e-06)
(9.43666e-06,-1.37307e-05)
(-1.56384e-05,-1.3877e-05)
(0.000184571,0.000948565)
(0.000669332,0.000154209)
(-5.01723e-05,7.30023e-05)
(8.31453e-05,7.37804e-05)
(-2.41414e-05,3.51265e-05)
(1.08377e-05,1.54537e-05)
(0.000341853,-0.000228711)
(-0.000195184,-0.000323769)
(1.49326e-05,-5.43273e-06)
(-2.47099e-06,-7.142e-06)
(9.49255e-06,-1.38679e-05)
(-1.57192e-05,-1.39353e-05)
(0.000187534,0.000952915)
(0.000671636,0.000155169)
(-5.04694e-05,7.37319e-05)
(8.35746e-05,7.40902e-05)
(-2.42671e-05,3.54523e-05)
(1.08952e-05,1.55758e-05)
(0.000344714,-0.000231826)
(-0.000196697,-0.000325058)
(1.51124e-05,-5.5505e-06)
(-2.50918e-06,-7.18846e-06)
(9.55362e-06,-1.40191e-05)
(-1.5808e-05,-1.39995e-05)
(0.000190814,0.000957664)
(0.000674167,0.000156214)
(-5.07941e-05,7.4536e-05)
(8.40469e-05,7.44314e-05)
(-2.44043e-05,3.58112e-05)
(1.09583e-05,1.57105e-05)
(0.000347859,-0.00023527)
(-0.000198362,-0.00032648)
(1.5311e-05,-5.68146e-06)
(-2.55138e-06,-7.23978e-06)
(9.60876e-06,-1.41569e-05)
(-1.58887e-05,-1.40579e-05)
(0.000193814,0.000961949)
(0.000676463,0.000157154)
(-5.10873e-05,7.52685e-05)
(8.44762e-05,7.47422e-05)
(-2.45279e-05,3.61378e-05)
(1.10156e-05,1.58333e-05)
(0.000350716,-0.000238414)
(-0.000199875,-0.000327777)
(1.54923e-05,-5.80179e-06)
(-2.58994e-06,-7.28662e-06)
(9.66354e-06,-1.42949e-05)
(-1.59695e-05,-1.41164e-05)
(0.000196831,0.000966203)
(0.000678755,0.000158084)
(-5.13785e-05,7.60023e-05)
(8.49056e-05,7.50534e-05)
(-2.46506e-05,3.64647e-05)
(1.10728e-05,1.59565e-05)
(0.00035357,-0.000241572)
(-0.000201388,-0.000329078)
(1.56743e-05,-5.92334e-06)
(-2.62868e-06,-7.33365e-06)
(9.71796e-06,-1.44332e-05)
(-1.60503e-05,-1.41751e-05)
(0.000199865,0.000970426)
(0.000681043,0.000159004)
(-5.16679e-05,7.67374e-05)
(8.53351e-05,7.53651e-05)
(-2.47723e-05,3.6792e-05)
(1.11299e-05,1.608e-05)
(0.000356421,-0.000244743)
(-0.000202901,-0.000330382)
(1.5857e-05,-6.04611e-06)
(-2.66759e-06,-7.38086e-06)
(9.77202e-06,-1.45717e-05)
(-1.6131e-05,-1.42338e-05)
(0.000202915,0.000974618)
(0.000683328,0.000159915)
(-5.19553e-05,7.74738e-05)
(8.57645e-05,7.56771e-05)
(-2.4893e-05,3.71196e-05)
(1.11868e-05,1.62039e-05)
(0.00035927,-0.000247927)
(-0.000204415,-0.00033169)
(1.60404e-05,-6.17009e-06)
(-2.70669e-06,-7.42826e-06)
(9.90557e-06,-1.4919e-05)
(-1.6333e-05,-1.43809e-05)
(0.000210615,0.000984964)
(0.000689022,0.000162149)
(-5.26653e-05,7.93202e-05)
(8.68383e-05,7.64592e-05)
(-2.51905e-05,3.79399e-05)
(1.13288e-05,1.65152e-05)
(0.00036638,-0.000255945)
(-0.000208197,-0.000334977)
(1.65017e-05,-6.48537e-06)
(-2.80521e-06,-7.54758e-06)
(1.00264e-05,-1.52398e-05)
(-1.65189e-05,-1.45166e-05)
(0.000217787,0.000994317)
(0.000694241,0.00016415)
(-5.33078e-05,8.10258e-05)
(8.78264e-05,7.7181e-05)
(-2.54588e-05,3.86963e-05)
(1.1459e-05,1.68035e-05)
(0.000372905,-0.000263391)
(-0.000211677,-0.000338022)
(1.69297e-05,-6.7821e-06)
(-2.89684e-06,-7.65841e-06)
(1.01607e-05,-1.56038e-05)
(-1.6729e-05,-1.46705e-05)
(0.000225996,0.0010047)
(0.000700119,0.00016635)
(-5.40216e-05,8.29612e-05)
(8.89437e-05,7.79993e-05)
(-2.57557e-05,3.95532e-05)
(1.16055e-05,1.71316e-05)
(0.000380262,-0.000271888)
(-0.000215611,-0.000341488)
(1.74177e-05,-7.12524e-06)
(-3.00158e-06,-7.78491e-06)
(1.02723e-05,-1.59129e-05)
(-1.69069e-05,-1.48011e-05)
(0.000233023,0.00101333)
(0.000705075,0.000168161)
(-5.46151e-05,8.4605e-05)
(8.98893e-05,7.86936e-05)
(-2.60018e-05,4.02798e-05)
(1.1729e-05,1.7411e-05)
(0.00038647,-0.000279141)
(-0.000218939,-0.000344441)
(1.78339e-05,-7.42195e-06)
(-3.09116e-06,-7.89297e-06)
(1.04068e-05,-1.62937e-05)
(-1.71252e-05,-1.49618e-05)
(0.000241746,0.00102373)
(0.000711137,0.000170319)
(-5.53302e-05,8.66295e-05)
(9.10501e-05,7.95479e-05)
(-2.62973e-05,4.11732e-05)
(1.18801e-05,1.7756e-05)
(0.000394066,-0.000288122)
(-0.000223023,-0.00034809)
(1.83489e-05,-7.79405e-06)
(-3.20232e-06,-8.02689e-06)
(1.05386e-05,-1.6676e-05)
(-1.73436e-05,-1.51229e-05)
(0.000250575,0.00103392)
(0.000717178,0.000172407)
(-5.60307e-05,8.86617e-05)
(9.22114e-05,8.04044e-05)
(-2.65856e-05,4.20684e-05)
(1.20305e-05,1.81033e-05)
(0.000401637,-0.000297186)
(-0.000227106,-0.000351766)
(1.88683e-05,-8.17487e-06)
(-3.31481e-06,-8.16226e-06)
(1.06391e-05,-1.69742e-05)
(-1.75135e-05,-1.52485e-05)
(0.000257513,0.00104171)
(0.000721862,0.000173983)
(-5.65653e-05,9.02474e-05)
(9.31148e-05,8.1072e-05)
(-2.68048e-05,4.27659e-05)
(1.21471e-05,1.8375e-05)
(0.000407507,-0.000304294)
(-0.000230282,-0.000354645)
(1.92753e-05,-8.47708e-06)
(-3.40323e-06,-8.26856e-06)
(1.07613e-05,-1.73446e-05)
(-1.7724e-05,-1.54042e-05)
(0.000266187,0.00105118)
(0.000727645,0.000175875)
(-5.72148e-05,9.22165e-05)
(9.42338e-05,8.19002e-05)
(-2.70703e-05,4.36308e-05)
(1.22911e-05,1.87133e-05)
(0.000414709,-0.000313128)
(-0.000234215,-0.000358231)
(1.97827e-05,-8.85852e-06)
(-3.51383e-06,-8.40141e-06)
(1.0899e-05,-1.77734e-05)
(-1.79669e-05,-1.55843e-05)
(0.000276308,0.00106187)
(0.000734297,0.000177979)
(-5.79469e-05,9.44965e-05)
(9.55254e-05,8.28579e-05)
(-2.73683e-05,4.46306e-05)
(1.24566e-05,1.9106e-05)
(0.000423076,-0.00032348)
(-0.000238748,-0.000362404)
(2.0373e-05,-9.30859e-06)
(-3.643e-06,-8.55642e-06)
(1.10066e-05,-1.81175e-05)
(-1.81614e-05,-1.57287e-05)
(0.000284488,0.00107025)
(0.000739603,0.000179601)
(-5.85193e-05,9.63262e-05)
(9.65591e-05,8.36254e-05)
(-2.76003e-05,4.54318e-05)
(1.25886e-05,1.94222e-05)
(0.00042971,-0.000331804)
(-0.000242376,-0.000365765)
(2.08489e-05,-9.6763e-06)
(-3.74754e-06,-8.68177e-06)
(1.1125e-05,-1.85058e-05)
(-1.83802e-05,-1.58914e-05)
(0.000293777,0.00107949)
(0.000745556,0.000181359)
(-5.91489e-05,9.83905e-05)
(9.7723e-05,8.44904e-05)
(-2.78546e-05,4.63344e-05)
(1.27367e-05,1.97797e-05)
(0.000437145,-0.000341238)
(-0.000246456,-0.000369573)
(2.13881e-05,-1.00981e-05)
(-3.86644e-06,-8.82424e-06)
(1.12024e-05,-1.87653e-05)
(-1.85261e-05,-1.59999e-05)
(0.000300019,0.00108555)
(0.000749517,0.000182495)
(-5.95602e-05,9.97701e-05)
(9.84986e-05,8.50674e-05)
(-2.80201e-05,4.69369e-05)
(1.28352e-05,2.00192e-05)
(0.000442083,-0.000347567)
(-0.000249175,-0.000372127)
(2.17497e-05,-1.0384e-05)
(-3.94646e-06,-8.92007e-06)
(1.13327e-05,-1.92133e-05)
(-1.87776e-05,-1.61871e-05)
(0.00031086,0.00109578)
(0.000756322,0.00018438)
(-6.02528e-05,0.000102152)
(9.98357e-05,8.60628e-05)
(-2.82978e-05,4.79758e-05)
(1.30044e-05,2.04338e-05)
(0.000450555,-0.000358541)
(-0.000253857,-0.000376553)
(2.23764e-05,-1.08853e-05)
(-4.0857e-06,-9.08674e-06)
(1.1439e-05,-1.95901e-05)
(-1.89887e-05,-1.63443e-05)
(0.000320037,0.00110417)
(0.000762015,0.000185892)
(-6.08181e-05,0.000104155)
(0.000100958,8.68985e-05)
(-2.85234e-05,4.88483e-05)
(1.3146e-05,2.07835e-05)
(0.000457628,-0.000367815)
(-0.000257783,-0.000380294)
(2.29059e-05,-1.13144e-05)
(-4.20387e-06,-9.22813e-06)
(1.15426e-05,-1.99678e-05)
(-1.91998e-05,-1.65017e-05)
(0.000329289,0.00111239)
(0.000767695,0.000187342)
(-6.13692e-05,0.000106163)
(0.00010208,8.77351e-05)
(-2.87424e-05,4.97219e-05)
(1.32873e-05,2.11349e-05)
(0.000464668,-0.00037715)
(-0.000261708,-0.00038406)
(2.34389e-05,-1.17512e-05)
(-4.32331e-06,-9.37099e-06)
(1.16359e-05,-2.03172e-05)
(-1.93948e-05,-1.6647e-05)
(0.000337894,0.00111983)
(0.000772928,0.000188625)
(-6.18652e-05,0.000108021)
(0.000103117,8.85079e-05)
(-2.89387e-05,5.05292e-05)
(1.34175e-05,2.14608e-05)
(0.000471139,-0.000385821)
(-0.000265329,-0.000387558)
(2.39338e-05,-1.21614e-05)
(-4.4347e-06,-9.50418e-06)
(1.17194e-05,-2.06381e-05)
(-1.95737e-05,-1.67803e-05)
(0.000345835,0.00112652)
(0.000777716,0.000189756)
(-6.23092e-05,0.000109728)
(0.000104068,8.92167e-05)
(-2.91138e-05,5.12699e-05)
(1.35367e-05,2.17609e-05)
(0.000477046,-0.000393813)
(-0.000268648,-0.000390784)
(2.43899e-05,-1.25433e-05)
(-4.53777e-06,-9.6274e-06)
(1.19091e-05,-2.13989e-05)
(-1.99969e-05,-1.70956e-05)
(0.000364797,0.00114188)
(0.000789004,0.000192257)
(-6.33177e-05,0.000113772)
(0.000106318,9.08929e-05)
(-2.95089e-05,5.30231e-05)
(1.38179e-05,2.24747e-05)
(0.000490914,-0.000412864)
(-0.000276488,-0.00039848)
(2.54771e-05,-1.34677e-05)
(-4.78502e-06,-9.92297e-06)
(1.20713e-05,-2.20891e-05)
(-2.03799e-05,-1.73807e-05)
(0.000382159,0.0011552)
(0.000799173,0.00019431)
(-6.41797e-05,0.000117442)
(0.000108355,9.24086e-05)
(-2.98435e-05,5.46103e-05)
(1.40715e-05,2.31254e-05)
(0.00050333,-0.00043027)
(-0.000283568,-0.000405521)
(2.64704e-05,-1.43296e-05)
(-5.01292e-06,-1.01954e-05)
(1.22434e-05,-2.28699e-05)
(-2.08124e-05,-1.77021e-05)
(0.000401973,0.0011696)
(0.000810604,0.000196395)
(-6.50951e-05,0.000121593)
(0.000110654,9.41175e-05)
(-3.01954e-05,5.6403e-05)
(1.43572e-05,2.38651e-05)
(0.000517193,-0.0004501)
(-0.000291543,-0.000413557)
(2.76022e-05,-1.53314e-05)
(-5.27497e-06,-1.05088e-05)
(1.23925e-05,-2.3594e-05)
(-2.1213e-05,-1.79991e-05)
(0.000420502,0.00118236)
(0.000821143,0.000198107)
(-6.58879e-05,0.000125443)
(0.000112784,9.56965e-05)
(-3.04969e-05,5.80625e-05)
(1.46212e-05,2.45545e-05)
(0.000529877,-0.000468614)
(-0.000298909,-0.000421077)
(2.86591e-05,-1.62853e-05)
(-5.52201e-06,-1.08044e-05)
(1.25646e-05,-2.4498e-05)
(-2.17125e-05,-1.83683e-05)
(0.00044383,0.00119749)
(0.000834225,0.000199955)
(-6.68027e-05,0.000130249)
(0.00011544,9.76595e-05)
(-3.08403e-05,6.01311e-05)
(1.49501e-05,2.54196e-05)
(0.000545482,-0.00049189)
(-0.000308067,-0.000430557)
(2.99885e-05,-1.75099e-05)
(-5.83597e-06,-1.11804e-05)
(1.26919e-05,-2.5226e-05)
(-2.21146e-05,-1.86644e-05)
(0.000462765,0.00120906)
(0.000844706,0.000201214)
(-6.74797e-05,0.00013412)
(0.000117578,9.92335e-05)
(-3.10907e-05,6.17945e-05)
(1.52147e-05,2.61199e-05)
(0.000557866,-0.000510759)
(-0.000315412,-0.000438268)
(3.10668e-05,-1.8523e-05)
(-6.09332e-06,-1.14891e-05)
(1.28414e-05,-2.6164e-05)
(-2.26327e-05,-1.90441e-05)
(0.000487345,0.0012232)
(0.000858149,0.000202545)
(-6.82743e-05,0.000139107)
(0.000120332,0.000101252)
(-3.13796e-05,6.39351e-05)
(1.55558e-05,2.70271e-05)
(0.000573587,-0.000535232)
(-0.000324842,-0.000448302)
(3.24663e-05,-1.98636e-05)
(-6.43098e-06,-1.18946e-05)
(6.66453e-06,-8.0278e-06)
(-1.20969e-05,-1.14407e-05)
(7.46444e-05,0.00072397)
(0.000562467,0.000102923)
(-3.54336e-05,4.26817e-05)
(6.43162e-05,6.08271e-05)
(-1.76847e-05,2.13022e-05)
(8.20075e-06,1.05179e-05)
(0.000215469,-0.000107625)
(-0.000128634,-0.000270726)
(7.82293e-06,-1.47363e-06)
(-9.62464e-07,-5.26633e-06)
(6.93995e-06,-8.51579e-06)
(-1.24194e-05,-1.16504e-05)
(8.28193e-05,0.000747344)
(0.000572793,0.000108266)
(-3.68979e-05,4.52762e-05)
(6.60308e-05,6.19422e-05)
(-1.83455e-05,2.25112e-05)
(8.45048e-06,1.09291e-05)
(0.000226911,-0.000117217)
(-0.000134719,-0.000275289)
(8.39964e-06,-1.73639e-06)
(-1.08695e-06,-5.42523e-06)
(7.0762e-06,-8.76261e-06)
(-1.25807e-05,-1.17564e-05)
(8.70595e-05,0.0007588)
(0.000577901,0.000110896)
(-3.76223e-05,4.65885e-05)
(6.68882e-05,6.25055e-05)
(-1.86708e-05,2.31205e-05)
(8.57465e-06,1.11379e-05)
(0.000232649,-0.000122133)
(-0.000137758,-0.00027759)
(8.6939e-06,-1.87508e-06)
(-1.15012e-06,-5.50548e-06)
(7.21816e-06,-9.02372e-06)
(-1.275e-05,-1.18684e-05)
(9.16192e-05,0.000770665)
(0.000583228,0.000113624)
(-3.83771e-05,4.79767e-05)
(6.77885e-05,6.31011e-05)
(-1.90087e-05,2.37635e-05)
(8.70453e-06,1.13594e-05)
(0.000238684,-0.000127381)
(-0.000140948,-0.000280019)
(9.00702e-06,-2.02596e-06)
(-1.21712e-06,-5.59034e-06)
(7.41895e-06,-9.40007e-06)
(-1.29919e-05,-1.20297e-05)
(9.83207e-05,0.000787325)
(0.000590774,0.000117462)
(-3.94446e-05,4.99777e-05)
(6.90748e-05,6.39589e-05)
(-1.94846e-05,2.46876e-05)
(8.88915e-06,1.16798e-05)
(0.00024732,-0.000135025)
(-0.000145502,-0.000283514)
(9.46157e-06,-2.25089e-06)
(-1.31404e-06,-5.71265e-06)
(7.55145e-06,-9.6531e-06)
(-1.31532e-05,-1.21381e-05)
(0.000102909,0.000798245)
(0.000595765,0.00011998)
(-4.01491e-05,5.1323e-05)
(6.99323e-05,6.45352e-05)
(-1.97973e-05,2.53072e-05)
(9.01163e-06,1.1896e-05)
(0.000253085,-0.000140215)
(-0.000148536,-0.00028586)
(9.76924e-06,-2.40697e-06)
(-1.37945e-06,-5.79492e-06)
(7.67629e-06,-9.89498e-06)
(-1.33065e-05,-1.22417e-05)
(0.000107355,0.000808482)
(0.000600477,0.000122341)
(-4.08128e-05,5.2609e-05)
(7.0747e-05,6.50858e-05)
(-2.00911e-05,2.58981e-05)
(9.12754e-06,1.21031e-05)
(0.000258567,-0.000145214)
(-0.000151417,-0.000288102)
(1.00649e-05,-2.55981e-06)
(-1.44218e-06,-5.87361e-06)
(7.81306e-06,-1.0164e-05)
(-1.34759e-05,-1.23568e-05)
(0.000112367,0.000819642)
(0.000605655,0.000124915)
(-4.154e-05,5.40393e-05)
(7.16476e-05,6.56978e-05)
(-2.0412e-05,2.6554e-05)
(9.25514e-06,1.23341e-05)
(0.000264629,-0.000150816)
(-0.000154601,-0.000290593)
(1.03954e-05,-2.73391e-06)
(-1.51221e-06,-5.96122e-06)
(7.94212e-06,-1.04218e-05)
(-1.36372e-05,-1.2467e-05)
(0.000117235,0.000830122)
(0.000610556,0.00012733)
(-4.22262e-05,5.541e-05)
(7.25052e-05,6.6284e-05)
(-2.07139e-05,2.71811e-05)
(9.37617e-06,1.2556e-05)
(0.000270405,-0.000156224)
(-0.000157633,-0.000292981)
(1.07138e-05,-2.90476e-06)
(-1.57957e-06,-6.04529e-06)
(8.19033e-06,-1.09288e-05)
(-1.39518e-05,-1.26837e-05)
(0.000126983,0.000850145)
(0.000620036,0.000131938)
(-4.35458e-05,5.81054e-05)
(7.41779e-05,6.74359e-05)
(-2.12917e-05,2.84107e-05)
(9.61078e-06,1.29942e-05)
(0.000281672,-0.00016697)
(-0.000163542,-0.000297676)
(1.13446e-05,-3.25212e-06)
(-1.71282e-06,-6.211e-06)
(8.32204e-06,-1.1204e-05)
(-1.41212e-05,-1.28012e-05)
(0.00013237,0.000860704)
(0.000625099,0.000134362)
(-4.42461e-05,5.95689e-05)
(7.50786e-05,6.80607e-05)
(-2.1597e-05,2.90762e-05)
(9.73635e-06,1.3233e-05)
(0.000287738,-0.000172864)
(-0.000166723,-0.000300226)
(1.16896e-05,-3.44692e-06)
(-1.78562e-06,-6.30123e-06)
(8.44618e-06,-1.14676e-05)
(-1.42825e-05,-1.29137e-05)
(0.000137588,0.000870617)
(0.000629896,0.000136633)
(-4.49061e-05,6.09701e-05)
(7.59364e-05,6.86587e-05)
(-2.18838e-05,2.97122e-05)
(9.85546e-06,1.34622e-05)
(0.000293514,-0.000178544)
(-0.000169752,-0.000302669)
(1.20215e-05,-3.63751e-06)
(-1.85564e-06,-6.38783e-06)
(8.55681e-06,-1.17059e-05)
(-1.44278e-05,-1.30154e-05)
(0.000142355,0.00087942)
(0.000634193,0.000138645)
(-4.54943e-05,6.22373e-05)
(7.67086e-05,6.91993e-05)
(-2.21387e-05,3.02863e-05)
(9.96224e-06,1.367e-05)
(0.00029871,-0.000183712)
(-0.000172478,-0.000304881)
(1.2323e-05,-3.81325e-06)
(-1.91925e-06,-6.46633e-06)
(8.80486e-06,-1.22527e-05)
(-1.47586e-05,-1.32484e-05)
(0.000153462,0.000899059)
(0.000643911,0.000143113)
(-4.68131e-05,6.51444e-05)
(7.84675e-05,7.04384e-05)
(-2.27077e-05,3.15997e-05)
(1.02041e-05,1.41485e-05)
(0.000310535,-0.000195676)
(-0.000178685,-0.000309961)
(1.30193e-05,-4.22845e-06)
(-2.06618e-06,-6.64715e-06)
(8.86452e-06,-1.23869e-05)
(-1.48393e-05,-1.33056e-05)
(0.000156222,0.000903763)
(0.000646268,0.000144179)
(-4.71303e-05,6.58577e-05)
(7.88966e-05,7.07422e-05)
(-2.28441e-05,3.19212e-05)
(1.02627e-05,1.42663e-05)
(0.000313417,-0.000198634)
(-0.000180199,-0.00031121)
(1.31912e-05,-4.33286e-06)
(-2.10246e-06,-6.69169e-06)
(8.98282e-06,-1.26561e-05)
(-1.50007e-05,-1.34202e-05)
(0.0001618,0.000913072)
(0.000650965,0.000146282)
(-4.77593e-05,6.7289e-05)
(7.97547e-05,7.13516e-05)
(-2.31138e-05,3.25655e-05)
(1.03798e-05,1.4503e-05)
(0.000319175,-0.000204594)
(-0.000183227,-0.000313718)
(1.35371e-05,-4.54536e-06)
(-2.17553e-06,-6.78127e-06)
(9.04146e-06,-1.27911e-05)
(-1.50814e-05,-1.34776e-05)
(0.000164618,0.000917676)
(0.000653306,0.000147318)
(-4.80711e-05,6.80071e-05)
(8.01838e-05,7.16571e-05)
(-2.32473e-05,3.28883e-05)
(1.04381e-05,1.4622e-05)
(0.000322052,-0.000207596)
(-0.000184741,-0.000314977)
(1.37112e-05,-4.65346e-06)
(-2.21233e-06,-6.82632e-06)
(9.09976e-06,-1.29265e-05)
(-1.51621e-05,-1.35352e-05)
(0.000167455,0.000922248)
(0.000655643,0.000148346)
(-4.8381e-05,6.87266e-05)
