1.052	0	3.30E-08	1.7E-09
1.195	0	3.85E-08	1.9E-09
1.239	0	4.23E-08	2.0E-09
1.294	0	4.82E-08	2.3E-09
1.344	0	6.01E-08	2.6E-09
1.384	0	6.47E-08	2.7E-09
1.424	0	8.30E-08	4.1E-09
1.466	0	1.21E-07	5.5E-09
1.504	0	1.34E-07	6.3E-09
1.545	0	2.03E-07	9.0E-09
1.585	0	2.98E-07	1.0E-08
1.604	0	4.01E-07	1.4E-08
1.614	0	4.64E-07	1.4E-08
1.625	0	5.96E-07	1.9E-08
1.635	0	7.21E-07	2.2E-08
1.635	0	6.76E-07	2.0E-08
1.645	0	9.24E-07	2.0E-08
1.655	0	1.22E-06	3.0E-08
1.665	0	1.60E-06	3.9E-08
1.674	0	1.83E-06	3.6E-08
1.684	0	2.00E-06	3.9E-08
1.695	0	1.65E-06	3.4E-08
1.705	0	1.22E-06	3.1E-08
1.715	0	8.00E-07	2.0E-08
1.725	0	5.79E-07	7.6E-09
1.735	0	4.09E-07	1.3E-08
1.760	0	1.50E-07	5.0E-09
1.783	0	7.44E-08	2.5E-09
1.809	0	3.85E-08	2.1E-09
1.831	0	2.50E-08	1.6E-09
1.858	0	1.71E-08	1.1E-09
1.885	0	1.31E-08	1.2E-09
1.906	0	1.62E-08	1.4E-09
1.932	0	2.01E-08	1.5E-09
1.962	0	1.82E-08	1.3E-09
1.986	0	2.35E-08	1.7E-09
2.013	0	2.56E-08	1.8E-09
2.031	0	2.69E-08	1.5E-09
2.062	0	3.28E-08	1.8E-09
2.088	0	2.89E-08	1.9E-09
2.114	0	3.55E-08	2.2E-09
2.138	0	4.42E-08	2.4E-09
2.160	0	3.82E-08	2.6E-09
2.212	0	5.25E-08	2.7E-09
2.259	0	4.26E-08	2.4E-09
2.312	0	5.63E-08	3.1E-09
2.361	0	5.29E-08	3.3E-09
2.422	0	6.44E-08	3.7E-09
2.471	0	7.57E-08	4.1E-09
2.534	0	7.68E-08	4.2E-09
1.052	55	3.27E-08	1.7E-09
1.195	55	3.95E-08	1.7E-09
1.235	55	4.52E-08	1.8E-09
1.275	55	4.71E-08	2.0E-09
1.295	55	5.36E-08	2.0E-09
1.316	55	6.07E-08	2.3E-09
1.346	55	6.00E-08	2.4E-09
1.366	55	6.59E-08	2.9E-09
1.385	55	8.18E-08	3.7E-09
1.406	55	8.19E-08	3.3E-09
1.426	55	9.48E-08	3.6E-09
1.465	55	1.10E-07	3.7E-09
1.486	55	1.35E-07	4.4E-09
1.506	55	1.58E-07	5.6E-09
1.524	55	1.95E-07	6.7E-09
1.545	55	2.26E-07	7.9E-09
1.565	55	2.96E-07	1.0E-08
1.575	55	3.28E-07	1.2E-08
1.585	55	3.80E-07	1.3E-08
1.595	55	5.01E-07	1.7E-08
1.605	55	5.88E-07	1.9E-08
1.615	55	7.19E-07	2.4E-08
1.625	55	8.53E-07	2.7E-08
1.634	55	1.09E-06	3.3E-08
1.645	55	1.46E-06	4.5E-08
1.655	55	2.01E-06	5.2E-08
1.665	55	2.67E-06	6.7E-08
1.674	55	3.46E-06	7.4E-08
1.685	55	3.78E-06	7.3E-08
1.696	55	3.26E-06	5.8E-08
1.705	55	2.56E-06	5.0E-08
1.716	55	1.68E-06	3.2E-08
1.725	55	1.24E-06	2.8E-08
1.735	55	9.80E-07	1.6E-08
1.759	55	5.14E-07	1.3E-08
1.782	55	3.29E-07	1.1E-08
1.809	55	2.14E-07	7.5E-09
1.834	55	1.68E-07	5.3E-09
1.859	55	1.35E-07	4.9E-09
1.885	55	1.15E-07	4.0E-09
1.885	55	1.24E-07	4.6E-09
1.911	55	1.08E-07	4.0E-09
1.932	55	1.01E-07	3.7E-09
1.962	55	1.02E-07	4.1E-09
1.986	55	8.91E-08	3.8E-09
2.013	55	8.84E-08	3.7E-09
2.032	55	8.07E-08	3.6E-09
2.062	55	9.84E-08	3.9E-09
2.088	55	9.27E-08	3.9E-09
2.113	55	9.20E-08	4.0E-09
2.115	55	8.61E-08	3.8E-09
2.138	55	9.44E-08	4.1E-09
2.161	55	9.68E-08	4.2E-09
2.188	55	9.36E-08	4.6E-09
2.214	55	9.85E-08	4.8E-09
2.237	55	1.09E-07	4.8E-09
2.259	55	1.15E-07	4.9E-09
2.282	55	1.16E-07	5.0E-09
2.312	55	1.05E-07	4.8E-09
2.335	55	1.10E-07	4.8E-09
2.359	55	1.10E-07	4.7E-09
2.393	55	1.22E-07	5.5E-09
2.420	55	1.23E-07	5.6E-09
2.445	55	1.25E-07	6.0E-09
2.471	55	1.38E-07	6.4E-09
2.502	55	1.54E-07	6.9E-09
2.528	55	1.35E-07	6.4E-09

