0.300	27.8	1.70E+02	8.5E+00
0.300	27.8	1.66E+02	8.3E+00
0.310	27.8	1.50E+02	7.5E+00
0.320	27.8	1.43E+02	7.2E+00
0.329	27.8	1.35E+02	6.8E+00
0.329	27.8	1.35E+02	6.8E+00
0.340	27.8	1.28E+02	6.4E+00
0.349	27.8	1.21E+02	6.1E+00
0.359	27.8	1.16E+02	5.8E+00
0.369	27.8	1.10E+02	5.5E+00
0.379	27.8	1.07E+02	5.3E+00
0.389	27.8	1.01E+02	5.1E+00
0.400	27.8	9.72E+01	4.9E+00
0.400	27.8	9.50E+01	4.7E+00
0.404	27.8	9.45E+01	4.7E+00
0.409	27.8	9.45E+01	4.7E+00
0.409	27.8	9.23E+01	4.6E+00
0.414	27.8	9.05E+01	4.5E+00
0.419	27.8	8.86E+01	4.4E+00
0.424	27.8	8.71E+01	4.4E+00
0.429	27.8	8.83E+01	4.4E+00
0.429	27.8	8.65E+01	4.3E+00
0.434	27.8	8.59E+01	4.3E+00
0.439	27.8	8.76E+01	4.4E+00
0.440	27.8	8.60E+01	4.3E+00
0.444	27.8	8.69E+01	4.3E+00
0.449	27.8	8.54E+01	4.3E+00
0.454	27.8	8.25E+01	4.1E+00
0.460	27.8	7.91E+01	4.0E+00
0.464	27.8	7.40E+01	3.7E+00
0.469	27.8	7.01E+01	3.5E+00
0.474	27.8	6.70E+01	3.4E+00
0.479	27.8	6.56E+01	3.3E+00
0.489	27.8	6.11E+01	3.1E+00
0.494	27.8	5.68E+01	2.8E+00
0.500	27.8	5.68E+01	2.8E+00
0.504	27.8	5.65E+01	2.8E+00
0.509	27.8	5.50E+01	2.8E+00
0.519	27.8	5.29E+01	2.6E+00
0.529	27.8	5.04E+01	2.5E+00
0.540	27.8	4.81E+01	2.4E+00
0.549	27.8	4.68E+01	2.3E+00
0.559	27.8	4.50E+01	2.3E+00
0.570	27.8	4.25E+01	2.1E+00
0.579	27.8	4.13E+01	2.1E+00
0.589	27.8	3.99E+01	2.0E+00
0.599	27.8	3.91E+01	2.0E+00
0.610	27.8	3.80E+01	1.9E+00
0.620	27.8	3.66E+01	1.8E+00
0.630	27.8	3.64E+01	1.8E+00
0.640	27.8	3.34E+01	1.7E+00
0.649	27.8	3.23E+01	1.6E+00
0.300	37.1	5.38E+01	2.7E+00
0.310	37.1	5.06E+01	2.5E+00
0.320	37.1	4.78E+01	2.4E+00
0.329	37.1	4.56E+01	2.3E+00
0.339	37.1	4.31E+01	2.2E+00
0.350	37.1	4.08E+01	2.0E+00
0.359	37.1	3.82E+01	1.9E+00
0.369	37.1	3.70E+01	1.9E+00
0.379	37.1	3.53E+01	1.8E+00
0.389	37.1	3.30E+01	1.7E+00
0.399	37.1	3.30E+01	1.7E+00
0.404	37.1	3.28E+01	1.6E+00
0.409	37.1	3.21E+01	1.6E+00
0.410	37.1	3.09E+01	1.5E+00
0.414	37.1	3.21E+01	1.6E+00
0.419	37.1	3.19E+01	1.6E+00
0.419	37.1	3.00E+01	1.5E+00
0.424	37.1	3.10E+01	1.5E+00
0.429	37.1	3.00E+01	1.5E+00
0.429	37.1	2.91E+01	1.5E+00
0.434	37.1	2.89E+01	1.4E+00
0.439	37.1	2.98E+01	1.5E+00
0.439	37.1	2.93E+01	1.5E+00
0.444	37.1	2.91E+01	1.5E+00
0.449	37.1	2.70E+01	1.4E+00
0.450	37.1	2.74E+01	1.4E+00
0.455	37.1	2.52E+01	1.3E+00
0.459	37.1	2.31E+01	1.2E+00
0.459	37.1	2.43E+01	1.2E+00
0.465	37.1	2.11E+01	1.1E+00
0.470	37.1	1.92E+01	9.6E-01
0.474	37.1	1.80E+01	9.0E-01
0.480	37.1	1.75E+01	8.8E-01
0.485	37.1	1.72E+01	8.6E-01
0.490	37.1	1.71E+01	8.6E-01
0.495	37.1	1.67E+01	8.3E-01
0.499	37.1	1.63E+01	8.1E-01
0.505	37.1	1.60E+01	8.0E-01
0.509	37.1	1.62E+01	8.1E-01
0.520	37.1	1.56E+01	7.8E-01
0.530	37.1	1.51E+01	7.5E-01
0.539	37.1	1.47E+01	7.4E-01
0.549	37.1	1.41E+01	7.0E-01
0.559	37.1	1.35E+01	6.7E-01
0.559	37.1	1.41E+01	7.0E-01
0.569	37.1	1.34E+01	6.7E-01
0.580	37.1	1.29E+01	6.5E-01
0.590	37.1	1.25E+01	6.3E-01
0.599	37.1	1.19E+01	6.0E-01
0.599	37.1	1.19E+01	6.0E-01
0.609	37.1	1.18E+01	5.9E-01
0.620	37.1	1.13E+01	5.7E-01
0.300	46.5	2.33E+01	1.2E+00
0.310	46.5	2.24E+01	1.1E+00
0.319	46.5	2.07E+01	1.0E+00
0.329	46.5	1.93E+01	9.7E-01
0.339	46.5	1.87E+01	9.3E-01
0.350	46.5	1.78E+01	8.9E-01
0.360	46.5	1.68E+01	8.4E-01
0.370	46.5	1.61E+01	8.0E-01
0.379	46.5	1.52E+01	7.6E-01
0.389	46.5	1.46E+01	7.3E-01
0.399	46.5	1.43E+01	7.1E-01
0.399	46.5	1.40E+01	7.0E-01
0.405	46.5	1.40E+01	7.0E-01
0.410	46.5	1.37E+01	6.8E-01
0.414	46.5	1.36E+01	6.8E-01
0.419	46.5	1.33E+01	6.7E-01
0.419	46.5	1.31E+01	6.5E-01
0.424	46.5	1.34E+01	6.7E-01
0.429	46.5	1.26E+01	6.3E-01
0.429	46.5	1.28E+01	6.4E-01
0.434	46.5	1.25E+01	6.3E-01
0.439	46.5	1.20E+01	6.0E-01
0.439	46.5	1.18E+01	5.9E-01
